placeDcid,placeName,Date:Count_Person,Value:Count_Person,Source:Count_Person,Date:Median_Income_Household,Value:Median_Income_Household,Source:Median_Income_Household,Date:Median_Income_Person,Value:Median_Income_Person,Source:Median_Income_Person
zip/12945,12945,2022,528,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,71250,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,41172,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/12946,12946,2022,4774,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,76023,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,36897,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/12950,12950,2022,668,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,75438,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,36000,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/12952,12952,2022,265,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,40750,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,30625,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/12953,12953,2022,13323,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,59191,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,32143,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/12955,12955,2022,345,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,60417,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,31591,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/12956,12956,2022,1248,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,56824,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,35273,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/12957,12957,2022,1647,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,48469,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,26250,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/12958,12958,2022,1829,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,64271,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,28750,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/12959,12959,2022,1618,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,54500,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,36860,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/12960,12960,2022,900,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,58162,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,37300,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/12961,12961,2022,97,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2020,15995,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,18734,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/12962,12962,2022,5051,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,63634,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,39769,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/12964,12964,2022,96,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,91250,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,38250,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/12965,12965,2022,272,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,44688,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,35357,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/12966,12966,2022,3152,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,70583,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,38163,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/12967,12967,2022,1226,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,64688,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,32083,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/12969,12969,2022,219,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,57188,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,32500,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/12970,12970,2022,937,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,81875,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,8832,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/12972,12972,2022,7049,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,116563,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,55581,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/12973,12973,2022,169,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,55313,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,36250,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/12974,12974,2022,2054,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,53827,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,33241,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/12975,12975,2022,210,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,67386,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,60968,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/12976,12976,2022,175,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,68672,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,47083,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/12977,12977,2022,1324,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,,,,2017,16607,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/12978,12978,2022,256,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,92355,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,34241,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/12979,12979,2022,2534,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,45375,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,34767,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/12980,12980,2022,1118,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,59438,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,34234,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/12981,12981,2022,2397,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,74830,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,38591,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/12983,12983,2022,7336,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,61237,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,36993,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/12985,12985,2022,915,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,75588,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,24156,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/12986,12986,2022,5356,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,60333,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,34404,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/12987,12987,2022,152,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,109688,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,39688,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/12989,12989,2022,970,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,84226,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,50052,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/12992,12992,2022,3774,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,82175,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,38061,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/12993,12993,2022,1634,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,63636,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,38667,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/12996,12996,2022,1983,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,64712,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,36600,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/12997,12997,2022,1217,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,69758,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,35000,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/12998,12998,2022,294,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,38125,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2020,42565,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/13020,13020,2022,107,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,65938,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2021,29479,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/13021,13021,2022,37640,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,56649,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,35225,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/13024,13024,2022,1380,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,,,,2022,4573,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/13026,13026,2022,1737,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,91652,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,27926,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/13027,13027,2022,35432,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,88706,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,47199,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/13028,13028,2022,809,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,87356,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,39905,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/13029,13029,2022,7878,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,91650,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,47225,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/13030,13030,2022,4008,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,75972,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,42736,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/13031,13031,2022,15741,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,87663,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,45397,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/13032,13032,2022,12902,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,71417,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,32709,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/13033,13033,2022,3661,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,75300,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,41010,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/13034,13034,2022,2022,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,92500,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,46202,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/13035,13035,2022,8476,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,102386,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,40203,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/13036,13036,2022,9020,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,79681,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,41141,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/13037,13037,2022,9669,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,75777,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,39940,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/13039,13039,2022,17033,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,104541,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,51945,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/13040,13040,2022,2620,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,61458,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,34874,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/13041,13041,2022,11902,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,109119,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,49719,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/13044,13044,2022,3026,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,66379,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,31434,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/13051,13051,2022,37,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2019,93774,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2020,82987,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/13053,13053,2022,4717,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,81429,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,36768,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/13054,13054,2022,1218,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,95500,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,40721,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/13057,13057,2022,14329,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,72302,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,40106,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/13060,13060,2022,2731,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,56284,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,32595,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/13061,13061,2022,627,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,78583,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,41964,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/13062,13062,2022,212,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2016,80000,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,44643,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/13063,13063,2022,1696,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,75238,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,59676,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/13064,13064,2020,198,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2020,110625,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2017,69000,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/13065,13065,2022,222,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2021,102446,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2021,46413,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/13066,13066,2022,12752,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,115625,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,57639,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/13068,13068,2022,4778,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,78125,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,44038,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/13069,13069,2022,23378,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,59318,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,33891,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/13071,13071,2022,864,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,69125,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,36591,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/13074,13074,2022,4453,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,73804,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,39935,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/13076,13076,2022,2416,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,76250,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,36875,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/13078,13078,2022,10867,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,115699,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,53117,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/13081,13081,2022,1114,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,98125,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,44519,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/13082,13082,2022,3750,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,76754,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,35882,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/13083,13083,2022,1989,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,75167,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,38800,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/13084,13084,2022,3801,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,84900,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,49653,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/13087,13087,2022,161,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,113750,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,52500,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
